TAL,Time,Price
555,11-50-28,124.68
556,11-50-29,124.68
557,11-50-30,124.68
558,11-50-32,124.68
559,11-50-33,124.68
560,11-50-34,124.68
561,11-50-35,124.68
562,11-50-36,124.68
563,11-50-37,124.68
564,11-50-38,124.68
565,11-50-38,124.68
566,11-50-39,124.68
567,11-50-41,124.68
568,11-50-42,124.68
569,11-50-43,124.68
570,11-50-45,124.68
571,11-50-47,124.68
572,11-50-47,124.68
573,11-50-48,124.68
574,11-50-49,124.68
575,11-50-50,124.68
576,11-50-51,124.68
577,11-50-52,124.68
578,11-50-53,124.68
579,11-50-56,124.68
580,11-50-58,124.68
581,11-50-59,124.68
582,11-51-00,124.68
583,11-51-00,124.68
584,11-51-02,124.68
585,11-51-05,124.68
586,11-51-06,124.68
587,11-51-08,124.68
588,11-51-10,124.68
589,11-51-14,124.68
590,11-51-19,124.68
591,11-51-23,124.68
592,11-51-26,124.68
593,11-51-30,124.68
594,11-51-32,124.68
595,11-51-35,124.68
596,11-51-38,124.68
597,11-51-39,124.685
598,11-51-42,124.7399
599,11-51-43,124.7399
600,11-51-45,124.7399
601,11-51-46,124.7399
602,11-51-48,124.7399
603,11-51-53,124.7399
604,11-51-56,124.74
605,11-51-58,124.74
606,11-52-01,125.12
607,11-52-03,125.12
608,11-52-05,125.12
609,11-52-07,125.12
610,11-52-10,125.12
611,11-52-14,125.12
612,11-52-16,125.12
613,11-52-19,125.12
614,11-52-21,125.12
615,11-52-23,125.12
616,11-52-24,125.12
617,11-52-25,125.12
618,11-52-27,125.12
619,11-52-28,125.12
620,11-52-29,125.12
621,11-52-30,125.12
622,11-52-31,125.12
623,11-52-32,125.12
624,11-52-33,125.12
625,11-52-35,125.12
626,11-52-36,125.12
627,11-52-37,125.12
628,11-52-38,125.12
629,11-52-39,125.12
630,11-52-40,125.12
631,11-52-41,125.12
632,11-52-43,125.12
633,11-52-44,125.12
634,11-52-46,125.12
635,11-52-46,125.12
636,11-52-48,125.12
637,11-52-51,125.07
638,11-52-54,125.07
639,11-52-56,125.07
640,11-52-58,125.07
641,11-53-01,125.07
642,11-53-03,125.07
643,11-53-05,125.07
644,11-53-06,125.07
645,11-53-09,125.07
646,11-53-11,125.07
647,11-53-13,125.07
648,11-53-15,125.07
649,11-53-16,125.07
650,11-53-20,125.07
651,11-53-22,125.07
652,11-53-24,125.07
653,11-53-25,125.07
654,11-53-28,125.07
655,11-53-30,125.07
