AAPL,Time,Price
1136,11-52-13,147.315
1137,11-52-14,147.330
1138,11-52-15,147.32
1139,11-52-16,147.3301
1140,11-52-17,147.34
1141,11-52-18,147.3700
1142,11-52-19,147.370
1143,11-52-21,147.41
1144,11-52-22,147.38
1145,11-52-23,147.3796
1146,11-52-24,147.39
1147,11-52-25,147.40
1148,11-52-26,147.40
1149,11-52-27,147.40
1150,11-52-29,147.40
1151,11-52-30,147.45
1152,11-52-31,147.431
1153,11-52-32,147.45
1154,11-52-33,147.49
1155,11-52-35,147.49
1156,11-52-36,147.49
1157,11-52-37,147.4961
1158,11-52-38,147.5032
1159,11-52-39,147.48
1160,11-52-40,147.51
1161,11-52-41,147.5081
1162,11-52-42,147.51
1163,11-52-43,147.5090
1164,11-52-45,147.5099
1165,11-52-46,147.54
1166,11-52-47,147.56
1167,11-52-48,147.56
1168,11-52-49,147.57
1169,11-52-50,147.500
1170,11-52-51,147.41
1171,11-52-52,147.38
1172,11-52-53,147.38
1173,11-52-54,147.380
1174,11-52-55,147.385
1175,11-52-57,147.385
1176,11-52-58,147.49
1177,11-52-59,147.49
1178,11-53-00,147.54
1179,11-53-01,147.60
1180,11-53-02,147.605
1181,11-53-04,147.60
1182,11-53-05,147.55
1183,11-53-06,147.53
1184,11-53-07,147.53
1185,11-53-08,147.5300
1186,11-53-09,147.43
1187,11-53-10,147.47
1188,11-53-11,147.4801
1189,11-53-13,147.4801
1190,11-53-14,147.53
1191,11-53-15,147.57
1192,11-53-16,147.59
1193,11-53-17,147.59
1194,11-53-19,147.58
1195,11-53-20,147.5799
1196,11-53-21,147.5744
1197,11-53-22,147.57
1198,11-53-24,147.56
1199,11-53-25,147.57
1200,11-53-26,147.61
1201,11-53-27,147.61
1202,11-53-28,147.5796
1203,11-53-30,147.56
1204,11-53-31,147.55
1205,11-53-32,147.54
1206,11-53-32,147.49
1207,11-53-33,147.48
1208,11-53-34,147.51
1209,11-53-35,147.53
1210,11-53-36,147.5152
1211,11-53-38,147.5152
1212,11-53-39,147.53
1213,11-53-40,147.53
1214,11-53-41,147.57
1215,11-53-42,147.54
1216,11-53-43,147.54
1217,11-53-45,147.54
1218,11-53-46,147.42
1219,11-53-47,147.505
1220,11-53-48,147.46
1221,11-53-49,147.47
1222,11-53-50,147.47
1223,11-53-51,147.53
1224,11-53-53,147.56
1225,11-53-54,147.56
1226,11-53-55,147.55
1227,11-53-56,147.55
1228,11-53-57,147.54
1229,11-53-58,147.53
1230,11-53-59,147.52
1231,11-54-00,
1232,11-54-02,147.53
1233,11-54-03,147.45
1234,11-54-04,147.45
1235,11-54-05,147.4501
1236,11-54-06,147.46
1237,11-54-07,147.352
1238,11-54-08,147.34
1239,11-54-09,147.34
1240,11-54-11,147.35
1241,11-54-11,147.3593
1242,11-54-12,147.3593
1243,11-54-14,147.38
1244,11-54-15,147.40
1245,11-54-16,147.37
1246,11-54-17,147.42
1247,11-54-18,147.44
1248,11-54-19,147.45
1249,11-54-20,147.45
1250,11-54-21,147.44
1251,11-54-22,147.4496
1252,11-54-23,147.4918
1253,11-54-24,147.48
1254,11-54-25,147.49
1255,11-54-27,147.49
1256,11-54-28,147.49
1257,11-54-29,147.49
1258,11-54-30,147.50
1259,11-54-31,147.50
1260,11-54-32,147.4788
1261,11-54-33,147.45
1262,11-54-34,147.45
1263,11-54-35,147.449
1264,11-54-36,147.45
1265,11-54-38,147.4303
1266,11-54-39,147.4304
1267,11-54-40,147.4653
1268,11-54-41,147.4653
1269,11-54-41,147.4804
1270,11-54-43,147.47
1271,11-54-44,147.4600
1272,11-54-45,147.4768
1273,11-54-46,147.475
1274,11-54-47,147.499
1275,11-54-48,147.499
1276,11-54-49,147.5688
1277,11-54-50,147.58
1278,11-54-51,147.5600
1279,11-54-52,147.5468
1280,11-54-53,147.55
1281,11-54-55,147.555
1282,11-54-56,147.5550
1283,11-54-57,147.5690
1284,11-54-58,147.5690
1285,11-54-59,147.58
1286,11-55-00,147.60
1287,11-55-01,147.60
1288,11-55-02,147.61
1289,11-55-03,147.62
1290,11-55-04,147.64
1291,11-55-05,147.65
1292,11-55-06,147.66
1293,11-55-08,147.66
1294,11-55-09,147.69
1295,11-55-10,147.7083
1296,11-55-12,147.6901
1297,11-55-13,147.72
1298,11-55-14,147.720
1299,11-55-15,147.67
1300,11-55-17,147.72
1301,11-55-18,147.72
1302,11-55-19,147.7423
1303,11-55-20,147.72
1304,11-55-21,147.7401
1305,11-55-23,147.749
1306,11-55-24,147.75
1307,11-55-25,147.711
1308,11-55-26,147.70
1309,11-55-27,147.7096
1310,11-55-28,147.70
1311,11-55-29,147.66
1312,11-55-31,147.65
1313,11-55-32,147.66
1314,11-55-33,147.650
1315,11-55-35,147.66
1316,11-55-36,147.6299
1317,11-55-37,147.6293
1318,11-55-38,147.60
1319,11-55-39,147.72
1320,11-55-41,147.68
1321,11-55-42,147.6329
1322,11-55-43,147.649
1323,11-55-44,147.6499
1324,11-55-45,147.60
1325,11-55-46,147.57
1326,11-55-47,147.57
1327,11-55-49,147.5200
1328,11-55-50,147.5498
1329,11-55-51,147.54
1330,11-55-53,147.54
1331,11-55-54,147.55
1332,11-55-55,147.54
1333,11-55-56,147.58
1334,11-55-57,147.58
1335,11-55-58,147.5800
1336,11-55-59,147.58
1337,11-56-00,147.59
1338,11-56-01,147.60
1339,11-56-02,147.60
1340,11-56-03,147.61
1341,11-56-04,147.605
1342,11-56-06,147.62
1343,11-56-07,147.645
1344,11-56-08,147.645
1345,11-56-09,147.65
1346,11-56-10,147.65
1347,11-56-11,147.690
1348,11-56-13,147.65
1349,11-56-14,147.65
1350,11-56-15,147.63
1351,11-56-16,147.68
1352,11-56-17,147.6899
1353,11-56-18,147.72
1354,11-56-20,147.72
1355,11-56-21,147.66
1356,11-56-22,147.65
1357,11-56-23,147.65
1358,11-56-24,147.65
1359,11-56-25,147.68
1360,11-56-27,147.68
1361,11-56-28,147.68
1362,11-56-29,147.64
1363,11-56-30,147.61
1364,11-56-31,147.61
1365,11-56-32,147.62
1366,11-56-33,147.61
1367,11-56-34,147.6300
1368,11-56-35,147.6300
1369,11-56-36,147.6164
1370,11-56-37,147.61
1371,11-56-38,147.6101
1372,11-56-39,147.62
1373,11-56-40,147.615
1374,11-56-42,147.591
1375,11-56-43,147.61
1376,11-56-44,147.609
1377,11-56-45,147.57
1378,11-56-46,147.575
1379,11-56-47,147.5750
1380,11-56-49,147.55
1381,11-56-50,147.61
1382,11-56-51,147.610
1383,11-56-52,147.60
1384,11-56-53,147.60
1385,11-56-54,147.60
1386,11-56-55,147.59
1387,11-56-56,147.59
1388,11-56-57,147.59
1389,11-56-58,147.68
1390,11-56-59,147.68
1391,11-57-00,147.639
1392,11-57-01,147.655
1393,11-57-02,147.66
1394,11-57-04,147.66
1395,11-57-05,147.6672
1396,11-57-06,147.67
1397,11-57-07,147.67
1398,11-57-08,147.67
1399,11-57-10,147.65
1400,11-57-11,147.68
1401,11-57-11,147.68
1402,11-57-13,147.73
1403,11-57-14,147.7501
1404,11-57-15,147.76
1405,11-57-16,147.76
1406,11-57-17,147.78
1407,11-57-19,147.79
1408,11-57-20,147.83
1409,11-57-21,147.86
1410,11-57-22,147.83
1411,11-57-23,147.83
1412,11-57-24,147.82
1413,11-57-25,147.83
1414,11-57-26,147.83
1415,11-57-27,147.825
1416,11-57-28,147.820
1417,11-57-30,147.82
1418,11-57-31,147.836
1419,11-57-33,147.836
1420,11-57-35,147.86
1421,11-57-38,147.85
1422,11-57-39,147.86
1423,11-57-40,147.86
1424,11-57-41,147.8571
1425,11-57-42,147.87
1426,11-57-43,147.87
1427,11-57-44,147.88
1428,11-57-45,147.89
1429,11-57-46,147.89
1430,11-57-47,147.88
1431,11-57-48,147.8750
1432,11-57-49,147.88
1433,11-57-49,147.876
1434,11-57-50,147.88
1435,11-57-51,147.88
1436,11-57-52,147.88
1437,11-57-53,147.86
1438,11-57-54,147.83
1439,11-57-55,147.830
1440,11-57-56,147.815
1441,11-57-58,147.87
1442,11-57-59,147.86
1443,11-58-00,147.86
1444,11-58-01,147.845
1445,11-58-02,147.84
1446,11-58-03,147.84
1447,11-58-04,147.84
1448,11-58-05,147.83
1449,11-58-06,147.90
1450,11-58-07,147.900
1451,11-58-08,147.92
1452,11-58-09,147.93
1453,11-58-10,147.93
1454,11-58-11,147.92
1455,11-58-12,147.90
1456,11-58-14,147.90
1457,11-58-15,147.92
1458,11-58-16,147.92
1459,11-58-17,147.8853
1460,11-58-18,147.89
1461,11-58-19,147.91
1462,11-58-21,147.910
1463,11-58-22,147.90
1464,11-58-25,147.887
1465,11-58-26,147.8790
1466,11-58-27,147.8790
1467,11-58-28,147.90
1468,11-58-29,147.88
1469,11-58-32,147.855
1470,11-58-34,147.855
1471,11-58-34,147.86
1472,11-58-35,147.860
1473,11-58-38,147.8400
1474,11-58-39,147.85
1475,11-58-40,147.868
1476,11-58-41,147.865
1477,11-58-42,147.87
1478,11-58-43,147.88
1479,11-58-44,147.95
1480,11-58-45,147.88
1481,11-58-46,147.94
1482,11-58-47,147.93
1483,11-58-48,147.925
1484,11-58-49,147.92
1485,11-58-50,147.9088
1486,11-58-51,147.91
1487,11-58-52,147.89
1488,11-58-53,147.89
1489,11-58-55,147.915
1490,11-58-56,147.919
1491,11-58-57,147.92
1492,11-58-58,147.88
1493,11-58-59,147.8900
1494,11-59-01,147.8900
1495,11-59-01,147.8753
1496,11-59-02,147.90
1497,11-59-03,147.90
1498,11-59-05,147.89
1499,11-59-05,147.89
1500,11-59-07,147.89
1501,11-59-08,147.89
1502,11-59-08,147.89
1503,11-59-09,147.86
1504,11-59-11,147.83
1505,11-59-12,147.82
1506,11-59-13,147.811
1507,11-59-14,147.80
1508,11-59-15,147.7997
1509,11-59-16,147.7625
1510,11-59-17,147.710
1511,11-59-18,147.73
1512,11-59-19,147.75
1513,11-59-20,147.75
1514,11-59-21,147.730
1515,11-59-22,147.7603
1516,11-59-23,147.72
1517,11-59-24,147.7200
1518,11-59-25,147.705
1519,11-59-27,147.6977
1520,11-59-28,147.69
1521,11-59-29,147.68
1522,11-59-30,147.70
1523,11-59-31,147.75
1524,11-59-32,147.75
1525,11-59-33,147.7172
1526,11-59-34,147.7172
1527,11-59-35,147.71
1528,11-59-36,147.71
1529,11-59-37,147.71
1530,11-59-38,147.71
1531,11-59-39,147.75
1532,11-59-40,147.75
1533,11-59-41,147.73
1534,11-59-42,147.7119
1535,11-59-43,147.71
1536,11-59-44,147.721
1537,11-59-45,147.71
1538,11-59-46,147.7096
1539,11-59-47,147.7096
1540,11-59-48,147.73
1541,11-59-50,147.710
1542,11-59-51,147.66
1543,11-59-52,147.67
1544,11-59-53,147.68
1545,11-59-54,147.68
1546,11-59-55,147.70
1547,11-59-59,147.67
1548,12-00-00,147.6556
