AAPL,Time,Price
1133,10-53-07,149.88
1134,10-53-09,149.90
1135,10-53-10,149.8900
1136,10-53-11,149.90
1137,10-53-12,149.900
1138,10-53-13,149.90
1139,10-53-15,149.90
1140,10-53-16,149.90
1141,10-53-18,149.91
1142,10-53-19,149.91
1143,10-53-20,149.91
1144,10-53-21,149.9072
1145,10-53-22,149.9072
1146,10-53-23,149.900
1147,10-53-24,149.90
1148,10-53-25,149.9000
1149,10-53-26,149.9000
1150,10-53-27,149.90
1151,10-53-28,149.90
1152,10-53-29,149.90
1153,10-53-31,149.986
1154,10-53-32,149.9615
1155,10-53-33,149.9615
1156,10-53-34,149.962
1157,10-53-35,149.95
1158,10-53-36,149.95
1159,10-53-38,149.96
1160,10-53-38,149.96
1161,10-53-39,149.9600
1162,10-53-40,149.96
1163,10-53-41,149.9300
1164,10-53-42,149.93
1165,10-53-43,149.9492
1166,10-53-45,149.95
1167,10-53-46,149.91
1168,10-53-47,149.90
1169,10-53-48,149.90
1170,10-53-49,149.90
1171,10-53-50,149.90
1172,10-53-52,149.9012
1173,10-53-53,149.86
1174,10-53-54,149.95
1175,10-53-55,149.95
1176,10-53-56,149.93
1177,10-53-57,149.93
1178,10-53-58,149.91
1179,10-54-00,149.92
1180,10-54-01,149.92
1181,10-54-02,149.91
1182,10-54-03,149.900
1183,10-54-04,149.83
1184,10-54-05,149.8590
1185,10-54-07,149.8590
1186,10-54-08,149.85
1187,10-54-09,149.86
1188,10-54-10,149.86
1189,10-54-11,149.8603
1190,10-54-12,149.75
1191,10-54-13,149.76
1192,10-54-15,149.76
1193,10-54-16,149.76
1194,10-54-17,149.74
1195,10-54-18,149.74
1196,10-54-19,149.78
1197,10-54-20,149.78
1198,10-54-21,149.74
1199,10-54-22,149.82
1200,10-54-23,149.82
1201,10-54-24,149.80
1202,10-54-25,149.8000
1203,10-54-26,149.8000
1204,10-54-28,149.84
1205,10-54-29,149.8400
1206,10-54-31,149.79
1207,10-54-32,149.790
1208,10-54-33,149.83
1209,10-54-34,149.83
1210,10-54-35,149.83
1211,10-54-36,149.7800
1212,10-54-38,149.7800
1213,10-54-39,149.79
1214,10-54-40,149.8000
1215,10-54-42,149.7700
1216,10-54-42,149.7999
1217,10-54-44,149.80
1218,10-54-45,149.80
1219,10-54-46,149.8000
1220,10-54-48,149.81
1221,10-54-49,149.80
1222,10-54-50,149.80
1223,10-54-51,149.7602
1224,10-54-52,149.76
1225,10-54-53,149.7798
1226,10-54-54,149.761
1227,10-54-56,149.765
1228,10-54-57,149.75
1229,10-54-58,149.76
1230,10-54-59,149.76
1231,10-55-00,149.76
1232,10-55-02,149.81
1233,10-55-03,149.80
1234,10-55-04,149.80
1235,10-55-05,149.755
1236,10-55-07,149.70
1237,10-55-08,149.686
1238,10-55-09,149.63
1239,10-55-10,149.70
1240,10-55-11,149.7000
1241,10-55-12,149.71
1242,10-55-14,149.71
1243,10-55-15,149.685
1244,10-55-16,149.68
1245,10-55-17,149.67
1246,10-55-18,149.67
1247,10-55-19,149.68
1248,10-55-20,149.74
1249,10-55-22,149.74
1250,10-55-23,149.805
1251,10-55-24,149.82
1252,10-55-25,149.84
1253,10-55-26,149.82
1254,10-55-27,149.78
1255,10-55-28,149.78
1256,10-55-29,149.78
1257,10-55-31,149.78
1258,10-55-32,149.7599
1259,10-55-34,149.73
1260,10-55-35,149.71
1261,10-55-36,149.715
1262,10-55-38,149.73
1263,10-55-39,149.76
1264,10-55-40,149.75
1265,10-55-42,149.78
1266,10-55-43,149.81
1267,10-55-44,149.82
1268,10-55-46,149.81
1269,10-55-46,149.81
1270,10-55-47,149.85
1271,10-55-48,149.85
1272,10-55-50,149.85
1273,10-55-51,149.89
1274,10-55-53,149.89
1275,10-55-54,149.90
1276,10-55-55,149.8873
1277,10-55-57,149.8873
1278,10-55-59,149.9282
1279,10-55-59,149.90
1280,10-56-01,149.9000
1281,10-56-02,149.91
1282,10-56-03,149.91
1283,10-56-05,149.9100
1284,10-56-06,149.9050
1285,10-56-07,149.905
1286,10-56-08,149.9000
1287,10-56-09,149.90
1288,10-56-10,149.90
1289,10-56-11,149.90
1290,10-56-12,149.88
1291,10-56-13,149.876
1292,10-56-15,149.91
1293,10-56-15,149.92
1294,10-56-17,149.93
1295,10-56-18,149.94
1296,10-56-19,149.960
1297,10-56-20,149.96
1298,10-56-21,149.93
1299,10-56-22,149.9390
1300,10-56-23,149.92
1301,10-56-24,149.83
1302,10-56-25,149.83
1303,10-56-27,149.83
1304,10-56-28,149.8399
1305,10-56-29,
1306,10-56-31,149.8499
1307,10-56-32,149.861
1308,10-56-33,149.861
1309,10-56-34,149.84
1310,10-56-35,149.84
1311,10-56-36,149.77
1312,10-56-37,149.77
1313,10-56-38,149.83
1314,10-56-39,149.84
1315,10-56-40,149.86
1316,10-56-42,149.885
1317,10-56-43,149.93
1318,10-56-43,149.94
1319,10-56-44,149.90
1320,10-56-46,149.90
1321,10-56-47,149.90
1322,10-56-48,149.90
1323,10-56-49,149.89
1324,10-56-50,149.88
1325,10-56-50,149.88
1326,10-56-52,149.88
1327,10-56-52,149.88
1328,10-56-53,149.8612
1329,10-56-54,149.83
1330,10-56-56,149.82
1331,10-56-56,149.76
1332,10-56-57,149.76
1333,10-56-58,149.783
1334,10-56-59,149.783
1335,10-57-00,149.8400
1336,10-57-02,149.85
1337,10-57-04,149.84
1338,10-57-05,149.84
1339,10-57-06,149.84
1340,10-57-07,149.850
1341,10-57-08,149.85
1342,10-57-09,149.8698
1343,10-57-10,149.870
1344,10-57-11,149.88
1345,10-57-12,149.8800
1346,10-57-14,149.88
1347,10-57-15,149.80
1348,10-57-16,149.80
1349,10-57-17,149.80
1350,10-57-18,149.80
1351,10-57-19,149.80
1352,10-57-20,149.80
1353,10-57-22,149.791
1354,10-57-23,149.82
1355,10-57-24,149.8154
1356,10-57-25,149.82
1357,10-57-26,149.84
1358,10-57-28,149.83
1359,10-57-29,149.8100
1360,10-57-30,149.80
1361,10-57-31,149.80
1362,10-57-32,149.79
1363,10-57-33,149.78
1364,10-57-34,149.78
1365,10-57-35,149.7800
1366,10-57-36,149.76
1367,10-57-38,149.78
1368,10-57-40,149.7800
1369,10-57-41,149.78
1370,10-57-42,149.7733
1371,10-57-43,149.77
1372,10-57-44,149.77
1373,10-57-46,149.77
1374,10-57-47,149.77
1375,10-57-48,149.77
1376,10-57-49,149.7800
1377,10-57-51,149.76
1378,10-57-52,149.76
1379,10-57-53,149.755
1380,10-57-54,149.74
1381,10-57-55,149.7700
1382,10-57-56,149.77
1383,10-57-57,149.75
1384,10-57-58,149.747
1385,10-57-59,149.747
1386,10-58-00,149.73
1387,10-58-01,149.73
1388,10-58-02,149.7148
1389,10-58-03,149.64
1390,10-58-04,149.66
1391,10-58-05,149.65
1392,10-58-06,149.63
1393,10-58-07,149.6000
1394,10-58-08,149.59
1395,10-58-09,149.57
1396,10-58-10,149.55
1397,10-58-12,149.54
1398,10-58-13,149.5547
1399,10-58-14,149.61
1400,10-58-16,149.68
1401,10-58-17,149.65
1402,10-58-18,149.6885
1403,10-58-19,149.650
1404,10-58-20,149.65
1405,10-58-21,149.6550
1406,10-58-22,149.68
1407,10-58-23,149.68
1408,10-58-24,149.6618
1409,10-58-26,149.70
1410,10-58-27,149.73
1411,10-58-28,149.73
1412,10-58-30,149.81
1413,10-58-31,149.82
1414,10-58-32,149.81
1415,10-58-34,149.8100
1416,10-58-35,149.8300
1417,10-58-36,149.75
1418,10-58-37,149.75
1419,10-58-39,149.75
1420,10-58-40,149.7500
1421,10-58-41,149.76
1422,10-58-42,149.76
1423,10-58-43,149.7722
1424,10-58-44,149.79
1425,10-58-45,149.82
1426,10-58-46,149.82
1427,10-58-47,149.795
1428,10-58-49,149.7950
1429,10-58-50,149.80
1430,10-58-51,149.800
1431,10-58-52,149.795
1432,10-58-53,149.8000
1433,10-58-54,149.7982
1434,10-58-55,149.79
1435,10-58-57,149.76
1436,10-58-58,149.76
1437,10-58-59,149.7600
1438,10-59-00,149.75
1439,10-59-01,149.750
1440,10-59-02,149.77
1441,10-59-03,149.77
1442,10-59-05,149.7650
1443,10-59-06,149.7671
1444,10-59-07,149.755
1445,10-59-08,149.76
1446,10-59-09,149.7800
1447,10-59-11,149.795
1448,10-59-13,149.7700
1449,10-59-14,149.7599
1450,10-59-15,149.715
1451,10-59-16,149.71
1452,10-59-18,149.6725
1453,10-59-19,149.675
1454,10-59-20,149.68
1455,10-59-21,149.68
1456,10-59-22,149.665
1457,10-59-23,149.695
1458,10-59-24,149.695
1459,10-59-26,149.73
1460,10-59-27,149.785
1461,10-59-29,149.85
1462,10-59-29,149.76
1463,10-59-31,149.76
1464,10-59-32,149.72
1465,10-59-33,149.77
1466,10-59-34,149.77
1467,10-59-35,149.77
1468,10-59-36,149.77
1469,10-59-38,149.77
1470,10-59-39,149.80
1471,10-59-40,149.80
1472,10-59-41,149.80
1473,10-59-42,149.80
1474,10-59-43,149.800
1475,10-59-45,149.82
1476,10-59-46,149.8499
1477,10-59-47,149.84
1478,10-59-48,149.82
1479,10-59-49,149.84
1480,10-59-51,149.840
1481,10-59-52,149.815
1482,10-59-53,149.82
1483,10-59-55,149.82
1484,10-59-56,149.83
1485,10-59-57,149.81
1486,10-59-58,149.81
1487,10-59-59,149.81
1488,11-00-00,149.7900
