AAPL,Time,Price
1133,07-49-14,154.82
1134,07-49-15,154.82
1135,07-49-15,154.81
1136,07-49-16,154.81
1137,07-49-17,154.8192
1138,07-49-18,154.8192
1139,07-49-19,154.82
1140,07-49-20,154.83
1141,07-49-21,154.8275
1142,07-49-22,154.83
1143,07-49-24,154.83
1144,07-49-26,154.83
1145,07-49-27,154.8300
1146,07-49-28,154.8300
1147,07-49-29,154.8300
1148,07-49-30,154.83
1149,07-49-31,154.83
1150,07-49-31,154.82
1151,07-49-32,154.82
1152,07-49-33,154.82
1153,07-49-34,154.81
1154,07-49-35,154.81
1155,07-49-36,154.810
1156,07-49-37,154.810
1157,07-49-38,154.81
1158,07-49-39,154.81
1159,07-49-39,154.81
1160,07-49-40,154.81
1161,07-49-41,154.81
1162,07-49-42,154.82
1163,07-49-43,154.82
1164,07-49-44,154.81
1165,07-49-45,154.81
1166,07-49-45,154.81
1167,07-49-46,154.82
1168,07-49-47,154.82
1169,07-49-49,154.82
1170,07-49-49,154.82
1171,07-49-50,154.82
1172,07-49-51,154.81
1173,07-49-52,154.810
1174,07-49-53,154.810
1175,07-49-56,154.83
1176,07-49-57,154.83
1177,07-50-00,154.84
1178,07-50-01,154.84
1179,07-50-02,154.84
1180,07-50-03,154.84
1181,07-50-04,154.8400
1182,07-50-06,154.825
1183,07-50-07,154.82
1184,07-50-08,154.834
1185,07-50-08,154.834
1186,07-50-09,154.8340
1187,07-50-10,154.83
1188,07-50-11,154.83
1189,07-50-12,154.82
1190,07-50-13,154.82
1191,07-50-14,154.82
1192,07-50-14,154.82
1193,07-50-15,154.82
1194,07-50-16,154.83
1195,07-50-17,154.83
1196,07-50-18,154.83
1197,07-50-20,154.82
1198,07-50-21,154.82
1199,07-50-22,154.81
1200,07-50-23,154.81
1201,07-50-24,154.81
1202,07-50-25,154.81
1203,07-50-26,154.8100
1204,07-50-27,154.81
1205,07-50-28,154.81
1206,07-50-29,154.81
1207,07-50-30,154.81
1208,07-50-32,154.81
1209,07-50-32,154.81
1210,07-50-33,154.80
1211,07-50-34,154.80
1212,07-50-35,154.80
1213,07-50-36,154.81
1214,07-50-37,154.81
1215,07-50-38,154.81
1216,07-50-39,154.79
1217,07-50-39,154.80
1218,07-50-40,154.80
1219,07-50-41,154.80
1220,07-50-42,154.8000
1221,07-50-43,154.8000
1222,07-50-44,154.8000
1223,07-50-45,154.8000
1224,07-50-45,154.80
1225,07-50-47,154.7900
1226,07-50-48,154.7900
1227,07-50-49,154.79
1228,07-50-50,154.79
1229,07-50-52,154.80
1230,07-50-53,154.8000
1231,07-50-53,154.79
1232,07-50-54,154.79
1233,07-50-55,154.80
1234,07-50-57,154.79
1235,07-50-58,154.79
1236,07-50-59,154.79
1237,07-51-00,154.79
1238,07-51-01,154.7900
1239,07-51-03,154.79
1240,07-51-06,154.7858
1241,07-51-09,154.780
1242,07-51-12,154.775
1243,07-51-13,154.775
1244,07-51-14,154.7750
1245,07-51-15,154.7750
1246,07-51-16,154.77
1247,07-51-17,154.77
1248,07-51-18,154.77
1249,07-51-19,154.77
1250,07-51-20,154.79
1251,07-51-21,154.79
1252,07-51-22,154.79
1253,07-51-23,154.79
1254,07-51-24,154.79
1255,07-51-26,154.79
1256,07-51-27,154.79
1257,07-51-28,154.769
1258,07-51-28,154.77
1259,07-51-30,154.760
1260,07-51-31,154.76
1261,07-51-32,154.76
1262,07-51-34,154.76
1263,07-51-35,154.76
1264,07-51-36,154.758
1265,07-51-37,154.758
1266,07-51-38,154.758
1267,07-51-39,154.765
1268,07-51-40,154.76
1269,07-51-41,154.76
1270,07-51-42,154.760
1271,07-51-43,154.760
1272,07-51-44,154.7575
1273,07-51-45,154.7575
1274,07-51-46,154.7575
1275,07-51-46,154.76
1276,07-51-47,154.76
1277,07-51-48,154.77
1278,07-51-49,154.77
1279,07-51-50,154.77
1280,07-51-51,154.7698
1281,07-51-52,154.770
1282,07-51-52,154.77
1283,07-51-53,154.77
1284,07-51-54,154.75
1285,07-51-55,154.75
1286,07-51-56,154.75
1287,07-51-57,154.75
1288,07-51-58,154.75
1289,07-52-00,154.7593
1290,07-52-01,154.76
1291,07-52-02,154.76
1292,07-52-03,154.76
1293,07-52-04,154.755
1294,07-52-06,154.76
1295,07-52-06,154.7450
1296,07-52-07,154.7450
1297,07-52-08,154.74
1298,07-52-09,154.74
1299,07-52-10,154.74
1300,07-52-11,154.74
1301,07-52-12,154.74
1302,07-52-13,154.73
1303,07-52-14,154.72
1304,07-52-15,154.72
1305,07-52-16,154.7200
1306,07-52-16,154.72
1307,07-52-17,154.70
1308,07-52-19,154.70
1309,07-52-19,154.70
1310,07-52-20,154.70
1311,07-52-21,154.70
1312,07-52-22,154.70
1313,07-52-23,154.70
1314,07-52-24,154.71
1315,07-52-25,154.71
1316,07-52-27,154.710
1317,07-52-28,154.71
1318,07-52-29,154.70
1319,07-52-30,154.700
1320,07-52-31,154.700
1321,07-52-32,154.70
1322,07-52-33,154.70
1323,07-52-34,154.7000
1324,07-52-35,154.7000
1325,07-52-38,154.7000
1326,07-52-39,154.700
1327,07-52-40,154.70
1328,07-52-41,154.70
1329,07-52-41,154.68
1330,07-52-42,154.68
1331,07-52-43,154.68
1332,07-52-44,154.67
1333,07-52-45,154.67
1334,07-52-48,154.660
1335,07-52-49,154.66
1336,07-52-49,154.66
1337,07-52-50,154.65
1338,07-52-51,154.68
1339,07-52-52,154.68
1340,07-52-53,154.68
1341,07-52-55,154.68
1342,07-52-56,154.69
1343,07-52-57,154.6999
1344,07-52-58,154.6999
1345,07-52-59,154.6999
1346,07-53-00,154.70
1347,07-53-01,154.70
1348,07-53-02,154.70
1349,07-53-03,154.69
1350,07-53-04,154.69
1351,07-53-05,154.69
1352,07-53-06,154.68
1353,07-53-09,154.68
1354,07-53-10,154.68
1355,07-53-10,154.68
1356,07-53-12,154.6801
1357,07-53-13,154.6801
1358,07-53-14,154.68
1359,07-53-15,154.68
1360,07-53-16,154.68
1361,07-53-17,154.68
1362,07-53-18,154.68
1363,07-53-19,154.68
1364,07-53-20,154.68
1365,07-53-22,154.67
1366,07-53-23,154.67
1367,07-53-24,154.67
1368,07-53-26,154.67
1369,07-53-29,154.68
1370,07-53-30,154.68
1371,07-53-32,154.6750
1372,07-53-34,154.69
1373,07-53-35,154.70
1374,07-53-36,154.70
1375,07-53-37,154.6950
1376,07-53-38,154.6705
1377,07-53-39,154.6705
1378,07-53-40,154.671
1379,07-53-41,154.67
1380,07-53-42,154.67
1381,07-53-43,154.67
1382,07-53-44,154.67
1383,07-53-45,154.68
1384,07-53-46,154.6800
1385,07-53-47,154.6800
1386,07-53-48,154.6800
1387,07-53-49,154.6800
1388,07-53-51,154.6800
1389,07-53-52,154.67
1390,07-53-53,154.67
1391,07-53-54,154.68
1392,07-53-55,154.68
1393,07-53-56,154.68
1394,07-53-59,154.680
1395,07-54-00,154.685
1396,07-54-02,154.685
1397,07-54-03,154.7100
1398,07-54-04,154.71
1399,07-54-05,154.71
1400,07-54-06,154.71
1401,07-54-07,154.71
1402,07-54-08,154.7165
1403,07-54-09,154.7165
1404,07-54-11,154.72
1405,07-54-12,154.71
1406,07-54-13,154.71
1407,07-54-14,154.705
1408,07-54-16,154.71
1409,07-54-16,154.71
1410,07-54-17,154.70
1411,07-54-19,154.70
1412,07-54-20,154.70
1413,07-54-21,154.70
1414,07-54-22,154.70
1415,07-54-23,154.7099
1416,07-54-24,154.70
1417,07-54-25,154.70
1418,07-54-26,154.70
1419,07-54-27,154.7096
1420,07-54-28,154.71
1421,07-54-29,154.70
1422,07-54-30,154.69
1423,07-54-31,154.69
1424,07-54-32,154.70
1425,07-54-33,154.70
1426,07-54-34,154.7171
1427,07-54-37,154.7171
1428,07-54-37,154.71
1429,07-54-38,154.71
1430,07-54-39,154.72
1431,07-54-40,154.72
1432,07-54-41,154.72
1433,07-54-42,154.7300
1434,07-54-43,154.7300
1435,07-54-44,154.73
1436,07-54-45,154.73
1437,07-54-47,154.73
1438,07-54-48,154.7300
1439,07-54-50,154.7300
1440,07-54-51,154.7300
1441,07-54-52,154.7301
1442,07-54-53,154.7336
1443,07-54-54,154.73
1444,07-54-55,154.73
1445,07-54-55,154.74
1446,07-54-57,154.74
1447,07-54-58,154.73
1448,07-54-59,154.73
1449,07-55-00,154.73
1450,07-55-01,154.7329
1451,07-55-01,154.7329
1452,07-55-02,154.73
1453,07-55-03,154.72
1454,07-55-05,154.72
1455,07-55-06,154.72
1456,07-55-07,154.72
1457,07-55-07,154.71
1458,07-55-09,154.71
1459,07-55-10,154.71
1460,07-55-11,154.71
1461,07-55-12,154.72
1462,07-55-13,154.72
1463,07-55-15,154.72
1464,07-55-16,154.72
1465,07-55-17,154.7200
1466,07-55-18,154.7200
1467,07-55-20,154.720
1468,07-55-21,154.72
1469,07-55-23,154.72
1470,07-55-25,154.7299
1471,07-55-26,154.73
1472,07-55-28,154.725
1473,07-55-29,154.725
1474,07-55-31,154.73
1475,07-55-34,154.72
1476,07-55-36,154.71
1477,07-55-38,154.71
1478,07-55-39,154.70
1479,07-55-41,154.70
1480,07-55-42,154.6999
1481,07-55-43,154.6999
1482,07-55-44,154.6999
1483,07-55-45,154.70
1484,07-55-46,154.700
1485,07-55-47,154.69
1486,07-55-48,154.69
1487,07-55-49,154.69
1488,07-55-50,154.6800
1489,07-55-50,154.68
1490,07-55-51,154.68
1491,07-55-53,154.68
1492,07-55-54,154.68
1493,07-55-55,154.695
1494,07-55-56,154.695
1495,07-55-57,154.70
1496,07-55-58,154.6950
1497,07-55-59,154.700
1498,07-56-00,154.69
1499,07-56-01,154.68
1500,07-56-02,154.67
1501,07-56-03,154.66
1502,07-56-04,154.65
1503,07-56-05,154.6500
1504,07-56-06,154.64
1505,07-56-07,154.64
1506,07-56-08,154.64
1507,07-56-09,154.6400
1508,07-56-11,154.64
1509,07-56-12,154.64
1510,07-56-13,154.64
1511,07-56-15,154.64
1512,07-56-18,154.65
1513,07-56-20,154.6500
1514,07-56-21,154.6327
1515,07-56-22,154.6207
1516,07-56-24,154.62
1517,07-56-25,154.6255
1518,07-56-27,154.6255
1519,07-56-28,154.6255
1520,07-56-29,154.63
1521,07-56-32,154.63
1522,07-56-34,154.620
1523,07-56-36,154.620
1524,07-56-37,154.62
1525,07-56-38,154.63
1526,07-56-39,154.62
1527,07-56-41,154.62
1528,07-56-42,154.61
1529,07-56-43,154.61
1530,07-56-43,154.61
1531,07-56-45,154.61
1532,07-56-46,154.6136
1533,07-56-47,154.6136
1534,07-56-48,154.61
1535,07-56-49,154.61
1536,07-56-50,154.61
1537,07-56-50,154.60
1538,07-56-51,154.60
1539,07-56-52,154.58
1540,07-56-53,154.59
1541,07-56-54,154.58
1542,07-56-55,154.58
1543,07-56-56,154.58
1544,07-56-57,154.58
1545,07-56-58,154.58
1546,07-56-59,154.5748
1547,07-57-00,154.5748
1548,07-57-01,154.575
1549,07-57-02,154.575
1550,07-57-04,154.58
1551,07-57-05,154.5792
1552,07-57-06,154.5792
1553,07-57-08,154.5756
1554,07-57-09,154.5739
1555,07-57-10,154.5799
1556,07-57-11,154.58
1557,07-57-12,154.57
1558,07-57-14,154.57
1559,07-57-15,154.57
1560,07-57-17,154.57
1561,07-57-23,154.56
1562,07-57-26,154.55
1563,07-57-28,154.545
1564,07-57-31,154.54
1565,07-57-32,154.54
1566,07-57-34,154.54
1567,07-57-34,154.54
1568,07-57-35,154.53
1569,07-57-37,154.5300
1570,07-57-38,154.539
1571,07-57-39,154.54
1572,07-57-39,154.53
1573,07-57-40,154.53
1574,07-57-41,154.53
1575,07-57-42,154.52
1576,07-57-43,154.52
1577,07-57-45,154.51
1578,07-57-46,154.51
1579,07-57-47,154.51
1580,07-57-49,154.5299
1581,07-57-50,154.52
1582,07-57-51,154.52
1583,07-57-53,154.53
1584,07-57-54,154.530
1585,07-57-58,154.52
1586,07-57-59,154.5248
1587,07-58-00,154.5248
1588,07-58-02,154.5248
1589,07-58-04,154.53
1590,07-58-04,154.530
1591,07-58-05,154.5208
1592,07-58-06,154.5208
1593,07-58-07,154.52
1594,07-58-08,154.535
1595,07-58-09,154.5400
1596,07-58-10,154.5489
1597,07-58-11,154.549
1598,07-58-12,154.549
1599,07-58-13,154.545
1600,07-58-14,154.54
1601,07-58-15,154.5450
1602,07-58-15,154.54
1603,07-58-16,154.54
1604,07-58-17,154.53
1605,07-58-18,154.53
1606,07-58-19,154.53
1607,07-58-20,154.53
1608,07-58-21,154.53
1609,07-58-22,154.5399
1610,07-58-23,154.5399
1611,07-58-24,154.53
1612,07-58-25,154.53
1613,07-58-26,154.5254
1614,07-58-27,154.5254
1615,07-58-28,154.5254
1616,07-58-29,154.530
1617,07-58-30,154.534
1618,07-58-31,154.53
1619,07-58-32,154.535
1620,07-58-33,154.535
1621,07-58-34,154.5301
1622,07-58-35,154.530
1623,07-58-36,154.530
1624,07-58-37,154.535
1625,07-58-38,154.535
1626,07-58-39,154.54
1627,07-58-40,154.54
1628,07-58-40,154.547
1629,07-58-41,154.55
1630,07-58-42,154.550
1631,07-58-43,154.5450
1632,07-58-44,154.5450
1633,07-58-45,154.54
1634,07-58-46,154.545
1635,07-58-47,154.54
1636,07-58-48,154.549
1637,07-58-49,154.549
1638,07-58-50,154.5490
1639,07-58-51,154.5484
1640,07-58-52,154.55
1641,07-58-53,154.55
1642,07-58-54,154.55
1643,07-58-55,154.5501
1644,07-58-55,154.5501
1645,07-58-56,154.55
1646,07-58-57,154.55
1647,07-58-58,154.55
1648,07-58-59,154.565
1649,07-59-00,154.57
1650,07-59-01,154.56
1651,07-59-02,154.56
1652,07-59-03,154.56
1653,07-59-04,154.56
1654,07-59-05,154.56
1655,07-59-06,154.56
1656,07-59-08,154.57
1657,07-59-09,154.5656
1658,07-59-10,154.57
1659,07-59-11,154.57
1660,07-59-12,154.57
1661,07-59-13,154.57
1662,07-59-14,154.57
1663,07-59-15,154.5704
1664,07-59-16,154.575
1665,07-59-17,154.58
1666,07-59-18,154.58
1667,07-59-19,154.58
1668,07-59-20,154.58
1669,07-59-21,154.58
1670,07-59-22,154.58
1671,07-59-22,154.5766
1672,07-59-23,154.5766
1673,07-59-24,154.5766
1674,07-59-25,154.58
1675,07-59-26,154.577
1676,07-59-27,154.5690
1677,07-59-28,154.57
1678,07-59-29,154.57
1679,07-59-30,154.57
1680,07-59-31,154.57
1681,07-59-32,154.57
1682,07-59-33,154.57
1683,07-59-34,154.57
1684,07-59-35,154.57
1685,07-59-36,154.570
1686,07-59-37,154.570
1687,07-59-38,154.570
1688,07-59-39,154.57
1689,07-59-40,154.57
1690,07-59-40,154.59
1691,07-59-41,154.59
1692,07-59-42,154.5801
1693,07-59-43,154.5801
1694,07-59-44,154.5801
1695,07-59-45,154.5801
1696,07-59-46,154.58
1697,07-59-47,154.5866
1698,07-59-48,154.5866
1699,07-59-48,154.5868
1700,07-59-49,154.5868
1701,07-59-50,154.58
1702,07-59-51,154.58
1703,07-59-52,154.56
1704,07-59-54,154.575
1705,07-59-54,154.575
1706,07-59-55,154.575
1707,07-59-56,154.575
1708,07-59-57,154.575
1709,07-59-58,154.5750
1710,07-59-59,154.5750
1711,08-00-00,154.57
